Season,Team,Matches_x,HomeWins,HomeDraws,HomeLosses,HomeGoalsScored,HomeGoalsConceded,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,Matches_y,AwayWins,AwayDraws,AwayLosses,AwayGoalsScored,AwayGoalsConceded,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards,Matches,Wins,Draws,Losses,GoalsScored,GoalsConceded,GoalDifference,Points,GoalsPerMatch,ConcededPerMatch,ShotsPerMatch,ShotsOnTargetPerMatch,CornersPerMatch,FoulsPerMatch,YellowCardsPerMatch,RedCardsPerMatch,HomeWinRate,AwayWinRate,WinRate
2016/17,Chelsea,19,17,0,2,55,17,316,121,129,185,32,0,19,13,3,3,30,16,264,83,89,209,40,0,38,30,3,5,85,33,52,93,2.236842105263158,0.868421052631579,15.263157894736842,5.368421052631579,5.7368421052631575,10.368421052631579,1.894736842105263,0.0,0.8947368421052632,0.6842105263157895,0.7894736842105263
2016/17,Crystal Palace,19,6,2,11,24,25,224,74,102,230,32,0,19,6,3,10,26,38,214,64,100,239,45,0,38,12,5,21,50,63,-13,41,1.3157894736842106,1.6578947368421053,11.526315789473685,3.6315789473684212,5.315789473684211,12.342105263157896,2.026315789473684,0.0,0.3157894736842105,0.3157894736842105,0.3157894736842105
2016/17,Everton,19,13,4,2,42,16,277,112,120,215,36,1,19,4,6,9,20,28,221,80,76,244,35,1,38,17,10,11,62,44,18,61,1.631578947368421,1.1578947368421053,13.105263157894736,5.052631578947368,5.157894736842105,12.078947368421053,1.868421052631579,0.05263157894736842,0.6842105263157895,0.21052631578947367,0.4473684210526316
2016/17,Hull,19,8,4,7,28,35,208,69,73,219,32,2,19,1,3,15,9,45,188,58,106,184,35,3,38,9,7,22,37,80,-43,34,0.9736842105263158,2.1052631578947367,10.421052631578947,3.3421052631578947,4.7105263157894735,10.605263157894736,1.763157894736842,0.13157894736842105,0.42105263157894735,0.05263157894736842,0.23684210526315788
2016/17,Leicester,19,10,4,5,31,25,240,83,110,201,30,0,19,2,4,13,17,38,192,62,87,250,41,1,38,12,8,18,48,63,-15,44,1.263157894736842,1.6578947368421053,11.368421052631579,3.8157894736842106,5.184210526315789,11.868421052631579,1.868421052631579,0.02631578947368421,0.5263157894736842,0.10526315789473684,0.3157894736842105
2016/17,Liverpool,19,12,5,2,45,18,331,127,116,194,22,0,19,10,5,4,33,24,307,109,133,203,32,0,38,22,10,6,78,42,36,76,2.0526315789473686,1.105263157894737,16.789473684210527,6.2105263157894735,6.552631578947368,10.447368421052632,1.4210526315789473,0.0,0.631578947368421,0.5263157894736842,0.5789473684210527
2016/17,Man City,19,11,7,1,37,17,336,115,151,188,32,4,19,12,2,5,43,22,297,102,129,207,39,0,38,23,9,6,80,39,41,78,2.1052631578947367,1.0263157894736843,16.657894736842106,5.7105263157894735,7.368421052631579,10.394736842105264,1.868421052631579,0.10526315789473684,0.5789473684210527,0.631578947368421,0.6052631578947368
2016/17,Man United,19,8,10,1,26,12,337,118,139,249,36,1,19,10,5,4,28,17,252,92,78,248,40,1,38,18,15,5,54,29,25,69,1.4210526315789473,0.7631578947368421,15.5,5.526315789473684,5.7105263157894735,13.078947368421053,2.0,0.05263157894736842,0.42105263157894735,0.5263157894736842,0.47368421052631576
2016/17,Middlesbrough,19,4,6,9,17,23,205,59,93,210,38,0,19,1,7,11,10,30,144,41,48,268,38,1,38,5,13,20,27,53,-26,28,0.7105263157894737,1.394736842105263,9.18421052631579,2.6315789473684212,3.710526315789474,12.578947368421053,2.0,0.02631578947368421,0.21052631578947367,0.05263157894736842,0.13157894736842105
2016/17,Southampton,19,6,6,7,17,21,299,92,108,206,23,2,19,6,4,9,24,27,249,87,92,218,35,0,38,12,10,16,41,48,-7,46,1.0789473684210527,1.263157894736842,14.421052631578947,4.7105263157894735,5.2631578947368425,11.157894736842104,1.5263157894736843,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.3157894736842105
2016/17,Stoke,19,7,6,6,24,24,229,79,103,222,35,2,19,4,5,10,17,32,197,58,85,212,35,0,38,11,11,16,41,56,-15,44,1.0789473684210527,1.4736842105263157,11.210526315789474,3.6052631578947367,4.947368421052632,11.421052631578947,1.8421052631578947,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.2894736842105263
2016/17,Sunderland,19,3,5,11,16,34,214,66,86,221,35,2,19,3,1,15,13,35,173,55,74,216,41,2,38,6,6,26,29,69,-40,24,0.7631578947368421,1.8157894736842106,10.18421052631579,3.1842105263157894,4.2105263157894735,11.5,2.0,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525
2016/17,Swansea,19,8,3,8,27,34,223,83,119,190,30,0,19,4,2,13,18,36,167,63,77,211,26,0,38,12,5,21,45,70,-25,41,1.1842105263157894,1.8421052631578947,10.263157894736842,3.8421052631578947,5.157894736842105,10.552631578947368,1.4736842105263157,0.0,0.42105263157894735,0.21052631578947367,0.3157894736842105
2016/17,Tottenham,19,17,2,0,47,9,373,147,148,209,27,0,19,9,6,4,39,17,296,110,125,223,35,0,38,26,8,4,86,26,60,86,2.263157894736842,0.6842105263157895,17.605263157894736,6.7631578947368425,7.184210526315789,11.368421052631579,1.631578947368421,0.0,0.8947368421052632,0.47368421052631576,0.6842105263157895
2016/17,Watford,19,8,4,7,25,29,231,77,82,273,50,2,19,3,3,13,15,39,188,67,82,244,33,3,38,11,7,20,40,68,-28,40,1.0526315789473684,1.7894736842105263,11.026315789473685,3.789473684210526,4.315789473684211,13.605263157894736,2.1842105263157894,0.13157894736842105,0.42105263157894735,0.15789473684210525,0.2894736842105263
2016/17,West Brom,19,9,2,8,27,22,220,72,80,219,33,0,19,3,7,9,16,29,180,51,78,230,47,0,38,12,9,17,43,51,-8,45,1.131578947368421,1.3421052631578947,10.526315789473685,3.236842105263158,4.157894736842105,11.81578947368421,2.1052631578947367,0.0,0.47368421052631576,0.15789473684210525,0.3157894736842105
2016/17,West Ham,19,7,4,8,19,31,270,66,90,192,47,1,19,5,5,9,28,33,226,72,82,216,30,4,38,12,9,17,47,64,-17,45,1.236842105263158,1.6842105263157894,13.052631578947368,3.6315789473684212,4.526315789473684,10.736842105263158,2.026315789473684,0.13157894736842105,0.3684210526315789,0.2631578947368421,0.3157894736842105
2017/18,Arsenal,19,15,2,2,54,20,343,147,132,186,25,1,19,4,4,11,20,31,250,87,93,197,32,1,38,19,6,13,74,51,23,63,1.9473684210526316,1.3421052631578947,15.605263157894736,6.157894736842105,5.921052631578948,10.078947368421053,1.5,0.05263157894736842,0.7894736842105263,0.21052631578947367,0.5
2017/18,Bournemouth,19,7,5,7,26,30,267,82,115,165,31,1,19,4,6,9,19,31,200,76,103,174,24,0,38,11,11,16,45,61,-16,44,1.1842105263157894,1.605263157894737,12.289473684210526,4.157894736842105,5.7368421052631575,8.921052631578947,1.4473684210526316,0.02631578947368421,0.3684210526315789,0.21052631578947367,0.2894736842105263
2017/18,Brighton,19,7,8,4,24,25,217,71,90,198,37,1,19,2,5,12,10,29,166,47,73,215,17,1,38,9,13,16,34,54,-20,40,0.8947368421052632,1.4210526315789473,10.078947368421053,3.1052631578947367,4.2894736842105265,10.868421052631579,1.4210526315789473,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.23684210526315788
2017/18,Burnley,19,7,5,7,16,17,207,66,94,167,27,0,19,7,7,5,20,22,172,61,73,183,38,0,38,14,12,12,36,39,-3,54,0.9473684210526315,1.0263157894736843,9.973684210526315,3.3421052631578947,4.394736842105263,9.210526315789474,1.7105263157894737,0.0,0.3684210526315789,0.3684210526315789,0.3684210526315789
2017/18,Chelsea,19,11,4,4,30,16,356,132,148,183,19,3,19,10,3,6,32,22,250,88,82,180,22,1,38,21,7,10,62,38,24,70,1.631578947368421,1.0,15.947368421052632,5.7894736842105265,6.052631578947368,9.552631578947368,1.0789473684210527,0.10526315789473684,0.5789473684210527,0.5263157894736842,0.5526315789473685
2017/18,Crystal Palace,19,7,5,7,29,27,267,91,104,215,38,0,19,4,6,9,16,28,208,60,105,210,33,0,38,11,11,16,45,55,-10,44,1.1842105263157894,1.4473684210526316,12.5,3.973684210526316,5.5,11.18421052631579,1.868421052631579,0.0,0.3684210526315789,0.21052631578947367,0.2894736842105263
2017/18,Everton,19,10,4,5,28,22,189,60,81,234,28,1,19,3,6,10,16,36,171,62,69,225,23,2,38,13,10,15,44,58,-14,49,1.1578947368421053,1.5263157894736843,9.473684210526315,3.210526315789474,3.9473684210526314,12.078947368421053,1.3421052631578947,0.07894736842105263,0.5263157894736842,0.15789473684210525,0.34210526315789475
2017/18,Huddersfield,19,6,5,8,16,25,207,55,102,180,26,2,19,3,5,11,12,33,153,56,63,216,35,1,38,9,10,19,28,58,-30,37,0.7368421052631579,1.5263157894736843,9.473684210526315,2.9210526315789473,4.342105263157895,10.421052631578947,1.605263157894737,0.07894736842105263,0.3157894736842105,0.15789473684210525,0.23684210526315788
2017/18,Leicester,19,7,6,6,25,22,227,75,112,180,22,2,19,5,5,9,31,38,195,73,91,185,30,3,38,12,11,15,56,60,-4,47,1.4736842105263157,1.5789473684210527,11.105263157894736,3.8947368421052633,5.342105263157895,9.605263157894736,1.368421052631579,0.13157894736842105,0.3684210526315789,0.2631578947368421,0.3157894736842105
2017/18,Liverpool,19,12,7,0,45,10,359,135,134,166,18,0,19,9,5,5,39,28,281,98,96,178,26,1,38,21,12,5,84,38,46,75,2.210526315789474,1.0,16.842105263157894,6.131578947368421,6.052631578947368,9.052631578947368,1.1578947368421053,0.02631578947368421,0.631578947368421,0.47368421052631576,0.5526315789473685
2017/18,Man City,19,16,2,1,61,14,347,151,138,169,26,1,19,16,2,1,45,13,317,110,146,175,32,1,38,32,4,2,106,27,79,100,2.789473684210526,0.7105263157894737,17.473684210526315,6.868421052631579,7.473684210526316,9.052631578947368,1.5263157894736843,0.05263157894736842,0.8421052631578947,0.8421052631578947,0.8421052631578947
2017/18,Man United,19,15,2,2,38,9,275,93,117,204,29,0,19,10,4,5,30,19,238,88,103,200,35,1,38,25,6,7,68,28,40,81,1.7894736842105263,0.7368421052631579,13.5,4.7631578947368425,5.7894736842105265,10.631578947368421,1.6842105263157894,0.02631578947368421,0.7894736842105263,0.5263157894736842,0.6578947368421053
2017/18,Newcastle,19,8,4,7,21,17,224,71,83,207,23,2,19,4,4,11,18,30,225,79,84,202,29,0,38,12,8,18,39,47,-8,44,1.0263157894736843,1.236842105263158,11.81578947368421,3.9473684210526314,4.394736842105263,10.763157894736842,1.368421052631579,0.05263157894736842,0.42105263157894735,0.21052631578947367,0.3157894736842105
2017/18,Southampton,19,4,7,8,20,26,252,77,125,190,29,0,19,3,8,8,17,30,199,68,102,226,34,2,38,7,15,16,37,56,-19,36,0.9736842105263158,1.4736842105263157,11.868421052631579,3.8157894736842106,5.973684210526316,10.947368421052632,1.6578947368421053,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.18421052631578946
2017/18,Stoke,19,5,5,9,20,30,203,65,80,219,30,1,19,2,7,10,15,38,179,66,56,217,32,0,38,7,12,19,35,68,-33,33,0.9210526315789473,1.7894736842105263,10.052631578947368,3.4473684210526314,3.5789473684210527,11.473684210526315,1.631578947368421,0.02631578947368421,0.2631578947368421,0.10526315789473684,0.18421052631578946
2017/18,Swansea,19,6,3,10,17,24,214,69,95,196,24,0,19,2,6,11,11,32,122,35,55,181,27,1,38,8,9,21,28,56,-28,33,0.7368421052631579,1.4736842105263157,8.842105263157896,2.736842105263158,3.9473684210526314,9.921052631578947,1.3421052631578947,0.02631578947368421,0.3157894736842105,0.10526315789473684,0.21052631578947367
2017/18,Tottenham,19,13,4,2,40,16,353,120,143,177,20,0,19,10,4,5,34,20,269,97,103,207,29,2,38,23,8,7,74,36,38,77,1.9473684210526316,0.9473684210526315,16.36842105263158,5.7105263157894735,6.473684210526316,10.105263157894736,1.2894736842105263,0.05263157894736842,0.6842105263157895,0.5263157894736842,0.6052631578947368
2017/18,Watford,19,7,6,6,27,31,236,70,96,224,41,2,19,4,2,13,17,33,204,62,88,217,22,2,38,11,8,19,44,64,-20,41,1.1578947368421053,1.6842105263157894,11.578947368421053,3.473684210526316,4.842105263157895,11.605263157894736,1.6578947368421053,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.2894736842105263
2017/18,West Brom,19,3,9,7,21,29,210,65,101,230,35,0,19,3,4,12,10,27,165,49,75,210,37,1,38,6,13,19,31,56,-25,31,0.8157894736842105,1.4736842105263157,9.868421052631579,3.0,4.631578947368421,11.578947368421053,1.894736842105263,0.02631578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525
2017/18,West Ham,19,7,6,6,24,26,211,64,93,193,34,0,19,3,6,10,24,42,162,69,68,186,38,2,38,10,12,16,48,68,-20,42,1.263157894736842,1.7894736842105263,9.81578947368421,3.5,4.2368421052631575,9.973684210526315,1.894736842105263,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.2631578947368421
2018/19,Arsenal,19,14,3,2,42,16,256,96,128,218,40,0,19,7,4,8,31,35,210,74,84,194,32,2,38,21,7,10,73,51,22,70,1.9210526315789473,1.3421052631578947,12.263157894736842,4.473684210526316,5.578947368421052,10.842105263157896,1.894736842105263,0.05263157894736842,0.7368421052631579,0.3684210526315789,0.5526315789473685
2018/19,Bournemouth,19,8,5,6,30,25,229,82,96,187,36,1,19,5,1,13,26,45,218,81,95,152,24,0,38,13,6,19,56,70,-14,45,1.4736842105263157,1.8421052631578947,11.763157894736842,4.2894736842105265,5.026315789473684,8.921052631578947,1.5789473684210527,0.02631578947368421,0.42105263157894735,0.2631578947368421,0.34210526315789475
2018/19,Brighton,19,6,5,8,19,28,200,53,90,221,30,2,19,3,4,12,16,32,165,55,66,242,30,2,38,9,9,20,35,60,-25,36,0.9210526315789473,1.5789473684210527,9.605263157894736,2.8421052631578947,4.105263157894737,12.18421052631579,1.5789473684210527,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.23684210526315788
2018/19,Burnley,19,7,2,10,24,32,210,66,80,184,33,0,19,4,5,10,21,36,149,49,60,175,42,1,38,11,7,20,45,68,-23,40,1.1842105263157894,1.7894736842105263,9.447368421052632,3.026315789473684,3.6842105263157894,9.447368421052632,1.9736842105263157,0.02631578947368421,0.3684210526315789,0.21052631578947367,0.2894736842105263
2018/19,Cardiff,19,6,2,11,21,38,230,68,95,195,33,0,19,4,2,13,13,31,187,58,73,189,32,1,38,10,4,24,34,69,-35,34,0.8947368421052632,1.8157894736842106,10.973684210526315,3.3157894736842106,4.421052631578948,10.105263157894736,1.7105263157894737,0.02631578947368421,0.3157894736842105,0.21052631578947367,0.2631578947368421
2018/19,Chelsea,19,12,6,1,39,12,325,118,120,154,20,0,19,9,3,7,24,27,281,80,95,185,29,0,38,21,9,8,63,39,24,72,1.6578947368421053,1.0263157894736843,15.947368421052632,5.2105263157894735,5.657894736842105,8.921052631578947,1.2894736842105263,0.0,0.631578947368421,0.47368421052631576,0.5526315789473685
2018/19,Crystal Palace,19,5,5,9,19,23,294,76,130,180,25,1,19,9,2,8,32,30,197,70,75,206,33,1,38,14,7,17,51,53,-2,49,1.3421052631578947,1.394736842105263,12.921052631578947,3.8421052631578947,5.394736842105263,10.157894736842104,1.5263157894736843,0.05263157894736842,0.2631578947368421,0.47368421052631576,0.3684210526315789
2018/19,Everton,19,10,4,5,30,21,279,85,119,218,24,0,19,5,5,9,24,25,216,84,96,214,31,4,38,15,9,14,54,46,8,54,1.4210526315789473,1.2105263157894737,13.026315789473685,4.447368421052632,5.657894736842105,11.368421052631579,1.4473684210526316,0.10526315789473684,0.5263157894736842,0.2631578947368421,0.39473684210526316
2018/19,Fulham,19,6,3,10,22,36,274,86,102,199,34,1,19,1,2,16,12,45,179,63,59,224,34,1,38,7,5,26,34,81,-47,26,0.8947368421052632,2.1315789473684212,11.921052631578947,3.9210526315789473,4.2368421052631575,11.131578947368421,1.7894736842105263,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.18421052631578946
2018/19,Huddersfield,19,2,3,14,10,31,203,57,85,214,27,3,19,1,4,14,12,45,197,61,77,206,28,1,38,3,7,28,22,76,-54,16,0.5789473684210527,2.0,10.526315789473685,3.1052631578947367,4.2631578947368425,11.052631578947368,1.4473684210526316,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.07894736842105263
2018/19,Leicester,19,8,3,8,24,20,298,99,108,184,33,2,19,7,4,8,27,28,217,85,102,167,24,3,38,15,7,16,51,48,3,52,1.3421052631578947,1.263157894736842,13.552631578947368,4.842105263157895,5.526315789473684,9.236842105263158,1.5,0.13157894736842105,0.42105263157894735,0.3684210526315789,0.39473684210526316
2018/19,Liverpool,19,17,2,0,55,10,335,126,133,149,13,1,19,13,5,1,34,12,239,100,116,166,24,1,38,30,7,1,89,22,67,97,2.3421052631578947,0.5789473684210527,15.105263157894736,5.947368421052632,6.552631578947368,8.289473684210526,0.9736842105263158,0.05263157894736842,0.8947368421052632,0.6842105263157895,0.7894736842105263
2018/19,Man City,19,18,0,1,57,12,386,148,143,162,17,0,19,14,2,3,38,11,297,112,144,166,27,1,38,32,2,4,95,23,72,98,2.5,0.6052631578947368,17.973684210526315,6.842105263157895,7.552631578947368,8.631578947368421,1.1578947368421053,0.02631578947368421,0.9473684210526315,0.7368421052631579,0.8421052631578947
2018/19,Man United,19,10,6,3,33,25,284,126,116,213,32,1,19,9,3,7,32,29,242,99,84,220,41,3,38,19,9,10,65,54,11,66,1.7105263157894737,1.4210526315789473,13.842105263157896,5.921052631578948,5.2631578947368425,11.394736842105264,1.9210526315789473,0.10526315789473684,0.5263157894736842,0.47368421052631576,0.5
2018/19,Newcastle,19,8,1,10,24,25,266,80,112,203,25,1,19,4,8,7,18,23,178,62,69,219,32,1,38,12,9,17,42,48,-6,45,1.105263157894737,1.263157894736842,11.68421052631579,3.736842105263158,4.7631578947368425,11.105263157894736,1.5,0.05263157894736842,0.42105263157894735,0.21052631578947367,0.3157894736842105
2018/19,Southampton,19,5,8,6,27,30,258,89,101,219,39,2,19,4,4,11,18,35,222,73,92,201,32,1,38,9,12,17,45,65,-20,39,1.1842105263157894,1.7105263157894737,12.631578947368421,4.2631578947368425,5.078947368421052,11.052631578947368,1.868421052631579,0.07894736842105263,0.2631578947368421,0.21052631578947367,0.23684210526315788
2018/19,Tottenham,19,12,2,5,34,16,308,105,102,174,20,0,19,11,0,8,33,23,228,84,92,201,36,3,38,23,2,13,67,39,28,71,1.763157894736842,1.0263157894736843,14.105263157894736,4.973684210526316,5.105263157894737,9.868421052631579,1.4736842105263157,0.07894736842105263,0.631578947368421,0.5789473684210527,0.6052631578947368
2018/19,Watford,19,8,3,8,26,28,224,83,91,221,38,3,19,6,5,8,26,31,210,68,86,212,39,1,38,14,8,16,52,59,-7,50,1.368421052631579,1.5526315789473684,11.421052631578947,3.973684210526316,4.657894736842105,11.394736842105264,2.026315789473684,0.10526315789473684,0.42105263157894735,0.3157894736842105,0.3684210526315789
2018/19,West Ham,19,9,4,6,32,27,245,88,108,165,28,0,19,6,3,10,20,28,196,69,79,166,31,1,38,15,7,16,52,55,-3,52,1.368421052631579,1.4473684210526316,11.605263157894736,4.131578947368421,4.921052631578948,8.710526315789474,1.5526315789473684,0.02631578947368421,0.47368421052631576,0.3157894736842105,0.39473684210526316
2018/19,Wolves,19,10,4,5,28,21,267,85,109,198,33,0,19,6,5,8,19,25,207,66,86,211,39,1,38,16,9,13,47,46,1,57,1.236842105263158,1.2105263157894737,12.473684210526315,3.973684210526316,5.131578947368421,10.763157894736842,1.894736842105263,0.02631578947368421,0.5263157894736842,0.3157894736842105,0.42105263157894735
2019/20,Arsenal,19,10,6,3,36,24,231,91,128,221,42,2,19,4,8,7,20,24,179,60,103,200,44,3,38,14,14,10,56,48,8,56,1.4736842105263157,1.263157894736842,10.789473684210526,3.973684210526316,6.078947368421052,11.078947368421053,2.263157894736842,0.13157894736842105,0.5263157894736842,0.21052631578947367,0.3684210526315789
2019/20,Aston Villa,19,7,3,9,22,30,249,80,111,231,34,0,19,2,5,12,19,37,210,70,89,220,34,1,38,9,8,21,41,67,-26,35,1.0789473684210527,1.763157894736842,12.078947368421053,3.9473684210526314,5.2631578947368425,11.868421052631579,1.7894736842105263,0.02631578947368421,0.3684210526315789,0.10526315789473684,0.23684210526315788
2019/20,Bournemouth,19,5,6,8,22,30,199,61,102,172,36,2,19,4,1,14,18,35,190,60,92,197,37,1,38,9,7,22,40,65,-25,34,1.0526315789473684,1.7105263157894737,10.236842105263158,3.1842105263157894,5.105263157894737,9.710526315789474,1.9210526315789473,0.07894736842105263,0.2631578947368421,0.21052631578947367,0.23684210526315788
2019/20,Brighton,19,5,7,7,20,27,236,68,103,186,27,1,19,4,7,8,19,27,225,74,75,199,29,1,38,9,14,15,39,54,-15,41,1.0263157894736843,1.4210526315789473,12.131578947368421,3.736842105263158,4.684210526315789,10.131578947368421,1.4736842105263157,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.23684210526315788
2019/20,Burnley,19,8,4,7,24,23,220,81,95,211,30,0,19,7,5,7,19,27,168,53,76,201,37,0,38,15,9,14,43,50,-7,54,1.131578947368421,1.3157894736842106,10.210526315789474,3.526315789473684,4.5,10.842105263157896,1.763157894736842,0.0,0.42105263157894735,0.3684210526315789,0.39473684210526316
2019/20,Chelsea,19,11,3,5,30,16,332,121,137,176,30,0,19,9,3,7,39,38,293,102,110,210,30,0,38,20,6,12,69,54,15,66,1.8157894736842106,1.4210526315789473,16.44736842105263,5.868421052631579,6.5,10.157894736842104,1.5789473684210527,0.0,0.5789473684210527,0.47368421052631576,0.5263157894736842
2019/20,Crystal Palace,19,6,5,8,15,20,231,68,111,207,34,1,19,5,5,9,16,30,145,52,66,218,27,1,38,11,10,17,31,50,-19,43,0.8157894736842105,1.3157894736842106,9.894736842105264,3.1578947368421053,4.657894736842105,11.18421052631579,1.605263157894737,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.2894736842105263
2019/20,Everton,19,8,7,4,24,21,252,93,108,220,32,0,19,5,3,11,20,35,218,69,95,252,38,3,38,13,10,15,44,56,-12,49,1.1578947368421053,1.4736842105263157,12.368421052631579,4.2631578947368425,5.342105263157895,12.421052631578947,1.8421052631578947,0.07894736842105263,0.42105263157894735,0.2631578947368421,0.34210526315789475
2019/20,Leicester,19,11,4,4,35,17,262,88,118,206,19,1,19,7,4,8,32,24,275,102,104,212,22,2,38,18,8,12,67,41,26,62,1.763157894736842,1.0789473684210527,14.131578947368421,5.0,5.842105263157895,11.0,1.0789473684210527,0.07894736842105263,0.5789473684210527,0.3684210526315789,0.47368421052631576
2019/20,Liverpool,19,18,1,0,52,16,314,129,144,156,13,1,19,14,2,3,33,17,276,102,114,175,25,0,38,32,3,3,85,33,52,99,2.236842105263158,0.868421052631579,15.526315789473685,6.078947368421052,6.7894736842105265,8.710526315789474,1.0,0.02631578947368421,0.9473684210526315,0.7368421052631579,0.8421052631578947
2019/20,Man City,19,15,2,2,57,13,394,135,157,174,27,1,19,11,1,7,45,22,351,128,141,187,33,3,38,26,3,9,102,35,67,81,2.6842105263157894,0.9210526315789473,19.605263157894736,6.921052631578948,7.842105263157895,9.5,1.5789473684210527,0.10526315789473684,0.7894736842105263,0.5789473684210527,0.6842105263157895
2019/20,Man United,19,10,7,2,40,17,299,118,96,223,29,0,19,8,5,6,26,19,244,98,108,210,43,0,38,18,12,8,66,36,30,66,1.736842105263158,0.9473684210526315,14.289473684210526,5.684210526315789,5.368421052631579,11.394736842105264,1.894736842105263,0.0,0.5263157894736842,0.42105263157894735,0.47368421052631576
2019/20,Newcastle,19,6,8,5,20,21,233,77,86,187,33,1,19,5,3,11,18,37,162,54,65,183,32,2,38,11,11,16,38,58,-20,44,1.0,1.5263157894736843,10.394736842105264,3.4473684210526314,3.973684210526316,9.736842105263158,1.7105263157894737,0.07894736842105263,0.3157894736842105,0.2631578947368421,0.2894736842105263
2019/20,Norwich,19,4,3,12,19,37,217,73,91,179,29,3,19,1,3,15,7,38,191,58,71,184,38,0,38,5,6,27,26,75,-49,21,0.6842105263157895,1.9736842105263157,10.736842105263158,3.4473684210526314,4.2631578947368425,9.552631578947368,1.763157894736842,0.07894736842105263,0.21052631578947367,0.05263157894736842,0.13157894736842105
2019/20,Sheffield United,19,10,3,6,24,15,209,70,133,193,30,1,19,4,9,6,15,24,145,45,79,217,31,1,38,14,12,12,39,39,0,54,1.0263157894736843,1.0263157894736843,9.31578947368421,3.026315789473684,5.578947368421052,10.789473684210526,1.605263157894737,0.05263157894736842,0.5263157894736842,0.21052631578947367,0.3684210526315789
2019/20,Southampton,19,6,3,10,21,35,240,77,98,198,19,4,19,9,4,6,30,25,260,104,112,252,34,0,38,15,7,16,51,60,-9,52,1.3421052631578947,1.5789473684210527,13.157894736842104,4.7631578947368425,5.526315789473684,11.842105263157896,1.394736842105263,0.10526315789473684,0.3157894736842105,0.47368421052631576,0.39473684210526316
2019/20,Tottenham,19,12,3,4,36,17,246,79,110,209,39,2,19,4,8,7,25,30,199,81,90,214,43,1,38,16,11,11,61,47,14,59,1.605263157894737,1.236842105263158,11.710526315789474,4.2105263157894735,5.2631578947368425,11.131578947368421,2.1578947368421053,0.07894736842105263,0.631578947368421,0.21052631578947367,0.42105263157894735
2019/20,Watford,19,6,6,7,22,27,244,62,82,258,38,2,19,2,4,13,14,37,180,58,85,226,37,1,38,8,10,20,36,64,-28,34,0.9473684210526315,1.6842105263157894,11.157894736842104,3.1578947368421053,4.394736842105263,12.736842105263158,1.9736842105263157,0.07894736842105263,0.3157894736842105,0.10526315789473684,0.21052631578947367
2019/20,West Ham,19,6,4,9,30,33,221,89,96,186,34,0,19,4,5,10,19,29,196,74,94,201,28,1,38,10,9,19,49,62,-13,39,1.2894736842105263,1.631578947368421,10.973684210526315,4.2894736842105265,5.0,10.18421052631579,1.631578947368421,0.02631578947368421,0.3157894736842105,0.21052631578947367,0.2631578947368421
2019/20,Wolves,19,8,7,4,27,19,234,71,88,191,28,0,19,7,7,5,24,21,225,74,105,215,29,2,38,15,14,9,51,40,11,59,1.3421052631578947,1.0526315789473684,12.078947368421053,3.8157894736842106,5.078947368421052,10.68421052631579,1.5,0.05263157894736842,0.42105263157894735,0.3684210526315789,0.39473684210526316
2020/21,Arsenal,19,8,4,7,24,21,240,77,116,190,19,2,19,10,3,6,31,18,219,75,92,155,28,3,38,18,7,13,55,39,16,61,1.4473684210526316,1.0263157894736843,12.078947368421053,4.0,5.473684210526316,9.078947368421053,1.236842105263158,0.13157894736842105,0.42105263157894735,0.5263157894736842,0.47368421052631576
2020/21,Aston Villa,19,7,4,8,29,27,269,95,120,232,29,3,19,9,3,7,26,19,242,92,95,207,34,0,38,16,7,15,55,46,9,55,1.4473684210526316,1.2105263157894737,13.447368421052632,4.921052631578948,5.657894736842105,11.552631578947368,1.6578947368421053,0.07894736842105263,0.3684210526315789,0.47368421052631576,0.42105263157894735
2020/21,Brighton,19,4,9,6,22,22,295,80,124,228,32,0,19,5,5,9,18,24,192,63,95,199,13,6,38,9,14,15,40,46,-6,41,1.0526315789473684,1.2105263157894737,12.81578947368421,3.763157894736842,5.7631578947368425,11.236842105263158,1.1842105263157894,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.23684210526315788
2020/21,Burnley,19,4,6,9,14,27,197,63,92,186,24,0,19,6,3,10,19,28,187,67,80,198,24,0,38,10,9,19,33,55,-22,39,0.868421052631579,1.4473684210526316,10.105263157894736,3.4210526315789473,4.526315789473684,10.105263157894736,1.263157894736842,0.0,0.21052631578947367,0.3157894736842105,0.2631578947368421
